1,2,3,4,5,6
20160622125500-14-3320200,雷注意報,倉敷市,2016-06-22 12:55:00+09,2016-06-23 05:41:00+09,0日16時46分00秒間
20160624065500-14-3320200,雷注意報,倉敷市,2016-06-24 06:55:00+09,2016-06-25 03:35:00+09,0日20時40分00秒間
20160626101700-14-3320200,雷注意報,倉敷市,2016-06-26 10:17:00+09,2016-06-26 20:54:00+09,0日10時37分00秒間
20160630151200-14-3320200,雷注意報,倉敷市,2016-06-30 15:12:00+09,2016-06-30 20:29:00+09,0日05時17分00秒間
20160702102600-14-3320200,雷注意報,倉敷市,2016-07-02 10:26:00+09,2016-07-02 20:16:00+09,0日09時50分00秒間
20160703040900-14-3320200,雷注意報,倉敷市,2016-07-03 04:09:00+09,2016-07-03 21:24:00+09,0日17時15分00秒間
20160704042500-14-3320200,雷注意報,倉敷市,2016-07-04 04:25:00+09,2016-07-05 20:13:00+09,1日15時48分00秒間
20160706101900-14-3320200,雷注意報,倉敷市,2016-07-06 10:19:00+09,2016-07-06 21:26:00+09,0日11時07分00秒間
20160707102900-14-3320200,雷注意報,倉敷市,2016-07-07 10:29:00+09,2016-07-07 20:37:00+09,0日10時08分00秒間
20160708080700-14-3320200,雷注意報,倉敷市,2016-07-08 08:07:00+09,2016-07-09 21:05:00+09,1日12時58分00秒間
20160711102000-14-3320200,雷注意報,倉敷市,2016-07-11 10:20:00+09,2016-07-11 19:30:00+09,0日09時10分00秒間
20160712043500-14-3320200,雷注意報,倉敷市,2016-07-12 04:35:00+09,2016-07-13 20:35:00+09,1日16時00分00秒間
20160714095600-14-3320200,雷注意報,倉敷市,2016-07-14 09:56:00+09,2016-07-14 21:03:00+09,0日11時07分00秒間
20160717042400-14-3320200,雷注意報,倉敷市,2016-07-17 04:24:00+09,2016-07-17 08:23:00+09,0日03時59分00秒間
20160720152200-14-3320200,雷注意報,倉敷市,2016-07-20 15:22:00+09,2016-07-20 19:41:00+09,0日04時19分00秒間
20160721171800-14-3320200,雷注意報,倉敷市,2016-07-21 17:18:00+09,2016-07-21 19:15:00+09,0日01時57分00秒間
20160724094500-14-3320200,雷注意報,倉敷市,2016-07-24 09:45:00+09,2016-07-24 20:33:00+09,0日10時48分00秒間
20160725101800-14-3320200,雷注意報,倉敷市,2016-07-25 10:18:00+09,2016-07-25 20:50:00+09,0日10時32分00秒間
20160726100100-14-3320200,雷注意報,倉敷市,2016-07-26 10:01:00+09,2016-07-26 20:55:00+09,0日10時54分00秒間
20160727100000-14-3320200,雷注意報,倉敷市,2016-07-27 10:00:00+09,2016-07-27 20:10:00+09,0日10時10分00秒間
20160728102000-14-3320200,雷注意報,倉敷市,2016-07-28 10:20:00+09,2016-07-28 19:45:00+09,0日09時25分00秒間
20160729102100-14-3320200,雷注意報,倉敷市,2016-07-29 10:21:00+09,2016-07-29 19:40:00+09,0日09時19分00秒間
20160730102500-14-3320200,雷注意報,倉敷市,2016-07-30 10:25:00+09,2016-07-30 19:55:00+09,0日09時30分00秒間
20160731100200-14-3320200,雷注意報,倉敷市,2016-07-31 10:02:00+09,2016-07-31 19:26:00+09,0日09時24分00秒間
20160801101600-14-3320200,雷注意報,倉敷市,2016-08-01 10:16:00+09,2016-08-01 20:08:00+09,0日09時52分00秒間
20160802101500-14-3320200,雷注意報,倉敷市,2016-08-02 10:15:00+09,2016-08-02 20:30:00+09,0日10時15分00秒間
20160803100000-14-3320200,雷注意報,倉敷市,2016-08-03 10:00:00+09,2016-08-03 22:55:00+09,0日12時55分00秒間
20160804101000-14-3320200,雷注意報,倉敷市,2016-08-04 10:10:00+09,2016-08-04 19:47:00+09,0日09時37分00秒間
20160805095300-14-3320200,雷注意報,倉敷市,2016-08-05 09:53:00+09,2016-08-05 20:54:00+09,0日11時01分00秒間
20160806100000-14-3320200,雷注意報,倉敷市,2016-08-06 10:00:00+09,2016-08-06 20:07:00+09,0日10時07分00秒間
20160808101500-14-3320200,雷注意報,倉敷市,2016-08-08 10:15:00+09,2016-08-08 20:22:00+09,0日10時07分00秒間
20160809090500-14-3320200,雷注意報,倉敷市,2016-08-09 09:05:00+09,2016-08-09 20:17:00+09,0日11時12分00秒間
20160813101200-14-3320200,雷注意報,倉敷市,2016-08-13 10:12:00+09,2016-08-13 19:43:00+09,0日09時31分00秒間
20160814100800-14-3320200,雷注意報,倉敷市,2016-08-14 10:08:00+09,2016-08-14 21:40:00+09,0日11時32分00秒間
20160815040000-14-3320200,雷注意報,倉敷市,2016-08-15 04:00:00+09,2016-08-15 23:48:00+09,0日19時48分00秒間
20160816051400-14-3320200,雷注意報,倉敷市,2016-08-16 05:14:00+09,2016-08-16 23:01:00+09,0日17時47分00秒間
20160822102400-14-3320200,雷注意報,倉敷市,2016-08-22 10:24:00+09,2016-08-22 17:30:00+09,0日07時06分00秒間
20160824100700-14-3320200,雷注意報,倉敷市,2016-08-24 10:07:00+09,2016-08-24 21:07:00+09,0日11時00分00秒間
20160825100900-14-3320200,雷注意報,倉敷市,2016-08-25 10:09:00+09,2016-08-25 20:09:00+09,0日10時00分00秒間
20160826093700-14-3320200,雷注意報,倉敷市,2016-08-26 09:37:00+09,2016-08-26 20:07:00+09,0日10時30分00秒間
20160828231000-14-3320200,雷注意報,倉敷市,2016-08-28 23:10:00+09,2016-08-29 21:05:00+09,0日21時55分00秒間
20160904042200-14-3320200,雷注意報,倉敷市,2016-09-04 04:22:00+09,2016-09-06 01:17:00+09,1日20時55分00秒間
20160906102800-14-3320200,雷注意報,倉敷市,2016-09-06 10:28:00+09,2016-09-08 10:34:00+09,2日00時06分00秒間
20160912101000-14-3320200,雷注意報,倉敷市,2016-09-12 10:10:00+09,2016-09-13 15:55:00+09,1日05時45分00秒間
20160917101600-14-3320200,雷注意報,倉敷市,2016-09-17 10:16:00+09,2016-09-19 04:08:00+09,1日17時52分00秒間
20160919160400-14-3320200,雷注意報,倉敷市,2016-09-19 16:04:00+09,2016-09-20 14:45:00+09,0日22時41分00秒間
20160925101000-14-3320200,雷注意報,倉敷市,2016-09-25 10:10:00+09,2016-09-26 16:23:00+09,1日06時13分00秒間
20160927100900-14-3320200,雷注意報,倉敷市,2016-09-27 10:09:00+09,2016-09-29 04:26:00+09,1日18時17分00秒間
20161002095000-14-3320200,雷注意報,倉敷市,2016-10-02 09:50:00+09,2016-10-02 22:40:00+09,0日12時50分00秒間
20161003181500-14-3320200,雷注意報,倉敷市,2016-10-03 18:15:00+09,2016-10-03 19:47:00+09,0日01時32分00秒間
20161005042000-14-3320200,雷注意報,倉敷市,2016-10-05 04:20:00+09,2016-10-05 22:30:00+09,0日18時10分00秒間
20161008042500-14-3320200,雷注意報,倉敷市,2016-10-08 04:25:00+09,2016-10-09 04:00:00+09,0日23時35分00秒間
20161016162700-14-3320200,雷注意報,倉敷市,2016-10-16 16:27:00+09,2016-10-17 05:30:00+09,0日13時03分00秒間
20161114161500-14-3320200,雷注意報,倉敷市,2016-11-14 16:15:00+09,2016-11-15 04:26:00+09,0日12時11分00秒間
20161118212400-14-3320200,雷注意報,倉敷市,2016-11-18 21:24:00+09,2016-11-19 15:44:00+09,0日18時20分00秒間
20161209013400-14-3320200,雷注意報,倉敷市,2016-12-09 01:34:00+09,2016-12-09 15:13:00+09,0日13時39分00秒間
20161215144500-14-3320200,雷注意報,倉敷市,2016-12-15 14:45:00+09,2016-12-16 07:15:00+09,0日16時30分00秒間
20170114054000-14-3320200,雷注意報,倉敷市,2017-01-14 05:40:00+09,2017-01-16 04:34:00+09,1日22時54分00秒間
20170120035000-14-3320200,雷注意報,倉敷市,2017-01-20 03:50:00+09,2017-01-21 04:31:00+09,1日00時41分00秒間
20170123041700-14-3320200,雷注意報,倉敷市,2017-01-23 04:17:00+09,2017-01-23 15:48:00+09,0日11時31分00秒間
20170211042000-14-3320200,雷注意報,倉敷市,2017-02-11 04:20:00+09,2017-02-11 20:25:00+09,0日16時05分00秒間
20170213161700-14-3320200,雷注意報,倉敷市,2017-02-13 16:17:00+09,2017-02-14 14:39:00+09,0日22時22分00秒間
20170301211500-14-3320200,雷注意報,倉敷市,2017-03-01 21:15:00+09,2017-03-02 23:00:00+09,1日01時45分00秒間
20170326220100-14-3320200,雷注意報,倉敷市,2017-03-26 22:01:00+09,2017-03-28 04:10:00+09,1日06時09分00秒間
20170401095000-14-3320200,雷注意報,倉敷市,2017-04-01 09:50:00+09,2017-04-02 18:15:00+09,1日08時25分00秒間
20170415040000-14-3320200,雷注意報,倉敷市,2017-04-15 04:00:00+09,2017-04-16 03:54:00+09,0日23時54分00秒間
20170417102800-14-3320200,雷注意報,倉敷市,2017-04-17 10:28:00+09,2017-04-18 02:45:00+09,0日16時17分00秒間
20170425151500-14-3320200,雷注意報,倉敷市,2017-04-25 15:15:00+09,2017-04-26 20:15:00+09,1日05時00分00秒間
20170429040000-14-3320200,雷注意報,倉敷市,2017-04-29 04:00:00+09,2017-04-29 16:06:00+09,0日12時06分00秒間
20170501032500-14-3320200,雷注意報,倉敷市,2017-05-01 03:25:00+09,2017-05-01 16:00:00+09,0日12時35分00秒間
20170511144800-14-3320200,雷注意報,倉敷市,2017-05-11 14:48:00+09,2017-05-11 20:20:00+09,0日05時32分00秒間
20170517042500-14-3320200,雷注意報,倉敷市,2017-05-17 04:25:00+09,2017-05-17 19:52:00+09,0日15時27分00秒間
20170524101700-14-3320200,雷注意報,倉敷市,2017-05-24 10:17:00+09,2017-05-25 04:10:00+09,0日17時53分00秒間
20170525170400-14-3320200,雷注意報,倉敷市,2017-05-25 17:04:00+09,2017-05-25 20:42:00+09,0日03時38分00秒間
20170531101000-14-3320200,雷注意報,倉敷市,2017-05-31 10:10:00+09,2017-05-31 22:30:00+09,0日12時20分00秒間
20170601102000-14-3320200,雷注意報,倉敷市,2017-06-01 10:20:00+09,2017-06-02 05:20:00+09,0日19時00分00秒間
20170620161200-14-3320200,雷注意報,倉敷市,2017-06-20 16:12:00+09,2017-06-21 04:23:00+09,0日12時11分00秒間
20170624154400-14-3320200,雷注意報,倉敷市,2017-06-24 15:44:00+09,2017-06-25 18:43:00+09,1日02時59分00秒間
20170629190700-14-3320200,雷注意報,倉敷市,2017-06-29 19:07:00+09,2017-07-01 20:55:00+09,2日01時48分00秒間
20170702101100-14-3320200,雷注意報,倉敷市,2017-07-02 10:11:00+09,2017-07-02 22:55:00+09,0日12時44分00秒間
20170703102100-14-3320200,雷注意報,倉敷市,2017-07-03 10:21:00+09,2017-07-05 20:10:00+09,2日09時49分00秒間
20170706102700-14-3320200,雷注意報,倉敷市,2017-07-06 10:27:00+09,2017-07-07 20:50:00+09,1日10時23分00秒間
20170708044000-14-3320200,雷注意報,倉敷市,2017-07-08 04:40:00+09,2017-07-10 20:35:00+09,2日15時55分00秒間
20170711102000-14-3320200,雷注意報,倉敷市,2017-07-11 10:20:00+09,2017-07-12 20:50:00+09,1日10時30分00秒間
20170715102800-14-3320200,雷注意報,倉敷市,2017-07-15 10:28:00+09,2017-07-15 20:08:00+09,0日09時40分00秒間
20170716102500-14-3320200,雷注意報,倉敷市,2017-07-16 10:25:00+09,2017-07-18 21:07:00+09,2日10時42分00秒間
20170719094500-14-3320200,雷注意報,倉敷市,2017-07-19 09:45:00+09,2017-07-19 19:55:00+09,0日10時10分00秒間
20170722101000-14-3320200,雷注意報,倉敷市,2017-07-22 10:10:00+09,2017-07-22 23:20:00+09,0日13時10分00秒間
20170723102000-14-3320200,雷注意報,倉敷市,2017-07-23 10:20:00+09,2017-07-24 21:30:00+09,1日11時10分00秒間
20170725004500-14-3320200,雷注意報,倉敷市,2017-07-25 00:45:00+09,2017-07-26 21:27:00+09,1日20時42分00秒間
20170727101000-14-3320200,雷注意報,倉敷市,2017-07-27 10:10:00+09,2017-07-27 22:10:00+09,0日12時00分00秒間
20170728101500-14-3320200,雷注意報,倉敷市,2017-07-28 10:15:00+09,2017-07-30 04:20:00+09,1日18時05分00秒間
20170730102700-14-3320200,雷注意報,倉敷市,2017-07-30 10:27:00+09,2017-08-01 21:35:00+09,2日11時08分00秒間
20170804155500-14-3320200,雷注意報,倉敷市,2017-08-04 15:55:00+09,2017-08-04 20:10:00+09,0日04時15分00秒間
20170805103200-14-3320200,雷注意報,倉敷市,2017-08-05 10:32:00+09,2017-08-05 20:30:00+09,0日09時58分00秒間
20170806073300-14-3320200,雷注意報,倉敷市,2017-08-06 07:33:00+09,2017-08-08 05:10:00+09,1日21時37分00秒間
20170809102000-14-3320200,雷注意報,倉敷市,2017-08-09 10:20:00+09,2017-08-10 21:40:00+09,1日11時20分00秒間
20170811101500-14-3320200,雷注意報,倉敷市,2017-08-11 10:15:00+09,2017-08-11 21:15:00+09,0日11時00分00秒間
20170815040000-14-3320200,雷注意報,倉敷市,2017-08-15 04:00:00+09,2017-08-15 21:20:00+09,0日17時20分00秒間
20170816094500-14-3320200,雷注意報,倉敷市,2017-08-16 09:45:00+09,2017-08-16 22:57:00+09,0日13時12分00秒間
20170817034000-14-3320200,雷注意報,倉敷市,2017-08-17 03:40:00+09,2017-08-18 22:15:00+09,1日18時35分00秒間
20170819101500-14-3320200,雷注意報,倉敷市,2017-08-19 10:15:00+09,2017-08-19 22:50:00+09,0日12時35分00秒間
20170820102000-14-3320200,雷注意報,倉敷市,2017-08-20 10:20:00+09,2017-08-20 20:35:00+09,0日10時15分00秒間
20170821101000-14-3320200,雷注意報,倉敷市,2017-08-21 10:10:00+09,2017-08-22 20:00:00+09,1日09時50分00秒間
20170823100500-14-3320200,雷注意報,倉敷市,2017-08-23 10:05:00+09,2017-08-23 20:38:00+09,0日10時33分00秒間
20170825041000-14-3320200,雷注意報,倉敷市,2017-08-25 04:10:00+09,2017-08-26 10:15:00+09,1日06時05分00秒間
20170829170700-14-3320200,雷注意報,倉敷市,2017-08-29 17:07:00+09,2017-08-30 04:10:00+09,0日11時03分00秒間
20170907040500-14-3320200,雷注意報,倉敷市,2017-09-07 04:05:00+09,2017-09-07 18:05:00+09,0日14時00分00秒間
20170911160300-14-3320200,雷注意報,倉敷市,2017-09-11 16:03:00+09,2017-09-12 10:10:00+09,0日18時07分00秒間
20170916101500-14-3320200,雷注意報,倉敷市,2017-09-16 10:15:00+09,2017-09-17 22:30:00+09,1日12時15分00秒間
20170927101500-14-3320200,雷注意報,倉敷市,2017-09-27 10:15:00+09,2017-09-28 04:20:00+09,0日18時05分00秒間
20171006151500-14-3320200,雷注意報,倉敷市,2017-10-06 15:15:00+09,2017-10-07 15:40:00+09,1日00時25分00秒間
20171022055300-14-3320200,雷注意報,倉敷市,2017-10-22 05:53:00+09,2017-10-23 04:18:00+09,0日22時25分00秒間
20171110155400-14-3320200,雷注意報,倉敷市,2017-11-10 15:54:00+09,2017-11-11 04:00:00+09,0日12時06分00秒間
20171207154100-14-3320200,雷注意報,倉敷市,2017-12-07 15:41:00+09,2017-12-08 04:15:00+09,0日12時34分00秒間
20171210101100-14-3320200,雷注意報,倉敷市,2017-12-10 10:11:00+09,2017-12-10 21:10:00+09,0日10時59分00秒間
20180110040500-14-3320200,雷注意報,倉敷市,2018-01-10 04:05:00+09,2018-01-10 16:20:00+09,0日12時15分00秒間
20180228160900-14-3320200,雷注意報,倉敷市,2018-02-28 16:09:00+09,2018-03-01 04:00:00+09,0日11時51分00秒間
20180305024600-14-3320200,雷注意報,倉敷市,2018-03-05 02:46:00+09,2018-03-05 18:10:00+09,0日15時24分00秒間
20180308193700-14-3320200,雷注意報,倉敷市,2018-03-08 19:37:00+09,2018-03-08 23:22:00+09,0日03時45分00秒間
20180321155500-14-3320200,雷注意報,倉敷市,2018-03-21 15:55:00+09,2018-03-22 04:15:00+09,0日12時20分00秒間
20180411041000-14-3320200,雷注意報,倉敷市,2018-04-11 04:10:00+09,2018-04-11 17:48:00+09,0日13時38分00秒間
20180503155000-14-3320200,雷注意報,倉敷市,2018-05-03 15:50:00+09,2018-05-04 15:50:00+09,1日00時00分00秒間
20180507043300-14-3320200,雷注意報,倉敷市,2018-05-07 04:33:00+09,2018-05-07 18:01:00+09,0日13時28分00秒間
20180517042500-14-3320200,雷注意報,倉敷市,2018-05-17 04:25:00+09,2018-05-17 19:12:00+09,0日14時47分00秒間
20180518043000-14-3320200,雷注意報,倉敷市,2018-05-18 04:30:00+09,2018-05-18 23:35:00+09,0日19時05分00秒間
20180530181000-14-3320200,雷注意報,倉敷市,2018-05-30 18:10:00+09,2018-05-31 21:20:00+09,1日03時10分00秒間
20180608042200-14-3320200,雷注意報,倉敷市,2018-06-08 04:22:00+09,2018-06-09 03:40:00+09,0日23時18分00秒間
20180611043100-14-3320200,雷注意報,倉敷市,2018-06-11 04:31:00+09,2018-06-12 09:55:00+09,1日05時24分00秒間
20180615041000-14-3320200,雷注意報,倉敷市,2018-06-15 04:10:00+09,2018-06-15 20:15:00+09,0日16時05分00秒間
20180618041000-14-3320200,雷注意報,倉敷市,2018-06-18 04:10:00+09,2018-06-18 21:18:00+09,0日17時08分00秒間
20180619180800-14-3320200,雷注意報,倉敷市,2018-06-19 18:08:00+09,2018-06-20 08:57:00+09,0日14時49分00秒間
20180626101500-14-3320200,雷注意報,倉敷市,2018-06-26 10:15:00+09,2018-06-26 21:30:00+09,0日11時15分00秒間
20180627102500-14-3320200,雷注意報,倉敷市,2018-06-27 10:25:00+09,2018-06-30 21:10:00+09,3日10時45分00秒間
20180701041500-14-3320200,雷注意報,倉敷市,2018-07-01 04:15:00+09,2018-07-01 19:46:00+09,0日15時31分00秒間
20180701230500-14-3320200,雷注意報,倉敷市,2018-07-01 23:05:00+09,2018-07-02 21:20:00+09,0日22時15分00秒間
20180703041500-14-3320200,雷注意報,倉敷市,2018-07-03 04:15:00+09,2018-07-04 16:25:00+09,1日12時10分00秒間
20180704202600-14-3320200,雷注意報,倉敷市,2018-07-04 20:26:00+09,2018-07-08 22:41:00+09,4日02時15分00秒間
20180709110800-14-3320200,雷注意報,倉敷市,2018-07-09 11:08:00+09,2018-07-09 20:41:00+09,0日09時33分00秒間
20180710171500-14-3320200,雷注意報,倉敷市,2018-07-10 17:15:00+09,2018-07-10 21:10:00+09,0日03時55分00秒間
20180711042500-14-3320200,雷注意報,倉敷市,2018-07-11 04:25:00+09,2018-07-11 21:26:00+09,0日17時01分00秒間
20180712042000-14-3320200,雷注意報,倉敷市,2018-07-12 04:20:00+09,2018-07-12 20:22:00+09,0日16時02分00秒間
20180713102500-14-3320200,雷注意報,倉敷市,2018-07-13 10:25:00+09,2018-07-13 18:36:00+09,0日08時11分00秒間
20180714095000-14-3320200,雷注意報,倉敷市,2018-07-14 09:50:00+09,2018-07-14 20:43:00+09,0日10時53分00秒間
20180716080500-14-3320200,雷注意報,倉敷市,2018-07-16 08:05:00+09,2018-07-16 20:30:00+09,0日12時25分00秒間
20180717101000-14-3320200,雷注意報,倉敷市,2018-07-17 10:10:00+09,2018-07-17 20:10:00+09,0日10時00分00秒間
20180718102300-14-3320200,雷注意報,倉敷市,2018-07-18 10:23:00+09,2018-07-18 20:10:00+09,0日09時47分00秒間
20180719080600-14-3320200,雷注意報,倉敷市,2018-07-19 08:06:00+09,2018-07-19 20:20:00+09,0日12時14分00秒間
20180721080000-14-3320200,雷注意報,倉敷市,2018-07-21 08:00:00+09,2018-07-21 20:40:00+09,0日12時40分00秒間
20180722143900-14-3320200,雷注意報,倉敷市,2018-07-22 14:39:00+09,2018-07-22 20:40:00+09,0日06時01分00秒間
20180723101000-14-3320200,雷注意報,倉敷市,2018-07-23 10:10:00+09,2018-07-23 20:11:00+09,0日10時01分00秒間
20180726091500-14-3320200,雷注意報,倉敷市,2018-07-26 09:15:00+09,2018-07-26 20:27:00+09,0日11時12分00秒間
20180727101500-14-3320200,雷注意報,倉敷市,2018-07-27 10:15:00+09,2018-07-27 20:30:00+09,0日10時15分00秒間
20180728212800-14-3320200,雷注意報,倉敷市,2018-07-28 21:28:00+09,2018-07-29 21:43:00+09,1日00時15分00秒間
20180802101000-14-3320200,雷注意報,倉敷市,2018-08-02 10:10:00+09,2018-08-02 19:48:00+09,0日09時38分00秒間
20180803101000-14-3320200,雷注意報,倉敷市,2018-08-03 10:10:00+09,2018-08-03 20:50:00+09,0日10時40分00秒間
20180805194400-14-3320200,雷注意報,倉敷市,2018-08-05 19:44:00+09,2018-08-05 21:21:00+09,0日01時37分00秒間
20180806101300-14-3320200,雷注意報,倉敷市,2018-08-06 10:13:00+09,2018-08-06 20:02:00+09,0日09時49分00秒間
20180810100900-14-3320200,雷注意報,倉敷市,2018-08-10 10:09:00+09,2018-08-10 23:12:00+09,0日13時03分00秒間
20180811101300-14-3320200,雷注意報,倉敷市,2018-08-11 10:13:00+09,2018-08-12 21:15:00+09,1日11時02分00秒間
20180813101500-14-3320200,雷注意報,倉敷市,2018-08-13 10:15:00+09,2018-08-13 20:08:00+09,0日09時53分00秒間
20180815023800-14-3320200,雷注意報,倉敷市,2018-08-15 02:38:00+09,2018-08-16 19:23:00+09,1日16時45分00秒間
20180821143000-14-3320200,雷注意報,倉敷市,2018-08-21 14:30:00+09,2018-08-21 21:12:00+09,0日06時42分00秒間
20180823124200-14-3320200,雷注意報,倉敷市,2018-08-23 12:42:00+09,2018-08-24 03:02:00+09,0日14時20分00秒間
20180825040500-14-3320200,雷注意報,倉敷市,2018-08-25 04:05:00+09,2018-08-25 19:20:00+09,0日15時15分00秒間
20180827101000-14-3320200,雷注意報,倉敷市,2018-08-27 10:10:00+09,2018-08-27 20:35:00+09,0日10時25分00秒間
20180828081200-14-3320200,雷注意報,倉敷市,2018-08-28 08:12:00+09,2018-08-28 20:03:00+09,0日11時51分00秒間
20180829100700-14-3320200,雷注意報,倉敷市,2018-08-29 10:07:00+09,2018-08-29 20:03:00+09,0日09時56分00秒間
20180830040500-14-3320200,雷注意報,倉敷市,2018-08-30 04:05:00+09,2018-09-02 20:10:00+09,3日16時05分00秒間
20180904042200-14-3320200,雷注意報,倉敷市,2018-09-04 04:22:00+09,2018-09-04 23:35:00+09,0日19時13分00秒間
20180907102900-14-3320200,雷注意報,倉敷市,2018-09-07 10:29:00+09,2018-09-08 04:10:00+09,0日17時41分00秒間
20180908163000-14-3320200,雷注意報,倉敷市,2018-09-08 16:30:00+09,2018-09-10 04:25:00+09,1日11時55分00秒間
20180921183200-14-3320200,雷注意報,倉敷市,2018-09-21 18:32:00+09,2018-09-22 04:06:00+09,0日09時34分00秒間
20180929102300-14-3320200,雷注意報,倉敷市,2018-09-29 10:23:00+09,2018-09-30 23:06:00+09,1日12時43分00秒間
20181010040500-14-3320200,雷注意報,倉敷市,2018-10-10 04:05:00+09,2018-10-10 16:05:00+09,0日12時00分00秒間
20181018041900-14-3320200,雷注意報,倉敷市,2018-10-18 04:19:00+09,2018-10-19 23:59:00+09,1日19時40分00秒間
20181023043100-14-3320200,雷注意報,倉敷市,2018-10-23 04:31:00+09,2018-10-23 22:57:00+09,0日18時26分00秒間
20181026161900-14-3320200,雷注意報,倉敷市,2018-10-26 16:19:00+09,2018-10-27 04:05:00+09,0日11時46分00秒間
20181108184500-14-3320200,雷注意報,倉敷市,2018-11-08 18:45:00+09,2018-11-09 08:03:00+09,0日13時18分00秒間
20181203211000-14-3320200,雷注意報,倉敷市,2018-12-03 21:10:00+09,2018-12-04 19:15:00+09,0日22時05分00秒間
20181220091100-14-3320200,雷注意報,倉敷市,2018-12-20 09:11:00+09,2018-12-20 16:01:00+09,0日06時50分00秒間
20190109011000-14-3320200,雷注意報,倉敷市,2019-01-09 01:10:00+09,2019-01-09 10:05:00+09,0日08時55分00秒間
20190125162800-14-3320200,雷注意報,倉敷市,2019-01-25 16:28:00+09,2019-01-26 18:06:00+09,1日01時38分00秒間
20190128041500-14-3320200,雷注意報,倉敷市,2019-01-28 04:15:00+09,2019-01-28 20:14:00+09,0日15時59分00秒間
20190203101100-14-3320200,雷注意報,倉敷市,2019-02-03 10:11:00+09,2019-02-04 02:55:00+09,0日16時44分00秒間
20190307032000-14-3320200,雷注意報,倉敷市,2019-03-07 03:20:00+09,2019-03-07 16:05:00+09,0日12時45分00秒間
20190310094000-14-3320200,雷注意報,倉敷市,2019-03-10 09:40:00+09,2019-03-11 07:57:00+09,0日22時17分00秒間
20190311162000-14-3320200,雷注意報,倉敷市,2019-03-11 16:20:00+09,2019-03-13 05:48:00+09,1日13時28分00秒間
20190315100500-14-3320200,雷注意報,倉敷市,2019-03-15 10:05:00+09,2019-03-16 10:28:00+09,1日00時23分00秒間
20190316203000-14-3320200,雷注意報,倉敷市,2019-03-16 20:30:00+09,2019-03-17 18:30:00+09,0日22時00分00秒間
20190320231900-14-3320200,雷注意報,倉敷市,2019-03-20 23:19:00+09,2019-03-21 10:11:00+09,0日10時52分00秒間
20190323043100-14-3320200,雷注意報,倉敷市,2019-03-23 04:31:00+09,2019-03-24 04:04:00+09,0日23時33分00秒間
20190330042600-14-3320200,雷注意報,倉敷市,2019-03-30 04:26:00+09,2019-03-30 20:48:00+09,0日16時22分00秒間
20190331175000-14-3320200,雷注意報,倉敷市,2019-03-31 17:50:00+09,2019-04-01 21:47:00+09,1日03時57分00秒間
20190407195600-14-3320200,雷注意報,倉敷市,2019-04-07 19:56:00+09,2019-04-08 04:08:00+09,0日08時12分00秒間
20190424100200-14-3320200,雷注意報,倉敷市,2019-04-24 10:02:00+09,2019-04-24 22:50:00+09,0日12時48分00秒間
20190426075500-14-3320200,雷注意報,倉敷市,2019-04-26 07:55:00+09,2019-04-27 03:50:00+09,0日19時55分00秒間
20190503161000-14-3320200,雷注意報,倉敷市,2019-05-03 16:10:00+09,2019-05-03 18:21:00+09,0日02時11分00秒間
20190506040500-14-3320200,雷注意報,倉敷市,2019-05-06 04:05:00+09,2019-05-06 20:30:00+09,0日16時25分00秒間
20190514100500-14-3320200,雷注意報,倉敷市,2019-05-14 10:05:00+09,2019-05-14 19:43:00+09,0日09時38分00秒間
20190519193400-14-3320200,雷注意報,倉敷市,2019-05-19 19:34:00+09,2019-05-20 23:10:00+09,1日03時36分00秒間
20190523062600-14-3320200,雷注意報,倉敷市,2019-05-23 06:26:00+09,2019-05-23 21:06:00+09,0日14時40分00秒間
20190605100500-14-3320200,雷注意報,倉敷市,2019-06-05 10:05:00+09,2019-06-05 20:07:00+09,0日10時02分00秒間
20190607040400-14-3320200,雷注意報,倉敷市,2019-06-07 04:04:00+09,2019-06-07 16:29:00+09,0日12時25分00秒間
20190610092800-14-3320200,雷注意報,倉敷市,2019-06-10 09:28:00+09,2019-06-10 21:10:00+09,0日11時42分00秒間
20190611040700-14-3320200,雷注意報,倉敷市,2019-06-11 04:07:00+09,2019-06-11 21:26:00+09,0日17時19分00秒間
20190612040400-14-3320200,雷注意報,倉敷市,2019-06-12 04:04:00+09,2019-06-12 15:45:00+09,0日11時41分00秒間
20190615041500-14-3320200,雷注意報,倉敷市,2019-06-15 04:15:00+09,2019-06-15 20:12:00+09,0日15時57分00秒間
20190619081200-14-3320200,雷注意報,倉敷市,2019-06-19 08:12:00+09,2019-06-19 19:45:00+09,0日11時33分00秒間
20190621101000-14-3320200,雷注意報,倉敷市,2019-06-21 10:10:00+09,2019-06-22 19:24:00+09,1日09時14分00秒間
20190623095500-14-3320200,雷注意報,倉敷市,2019-06-23 09:55:00+09,2019-06-24 19:10:00+09,1日09時15分00秒間
20190626101000-14-3320200,雷注意報,倉敷市,2019-06-26 10:10:00+09,2019-06-27 22:34:00+09,1日12時24分00秒間
20190628102000-14-3320200,雷注意報,倉敷市,2019-06-28 10:20:00+09,2019-06-29 06:19:00+09,0日19時59分00秒間
20190629155600-14-3320200,雷注意報,倉敷市,2019-06-29 15:56:00+09,2019-06-30 16:02:00+09,1日00時06分00秒間
20190703095500-14-3320200,雷注意報,倉敷市,2019-07-03 09:55:00+09,2019-07-04 02:32:00+09,0日16時37分00秒間
