1,2,3,4,5,6
20210812120300-10-3320200,大雨注意報,倉敷市,2021-08-12 12:03:00+09,2021-08-12 15:39:00+09,0日03時36分00秒間
20210813070300-10-3320200,大雨注意報,倉敷市,2021-08-13 07:03:00+09,2021-08-13 10:45:00+09,0日03時42分00秒間
20210815112000-10-3320200,大雨注意報,倉敷市,2021-08-15 11:20:00+09,2021-08-15 23:15:00+09,0日11時55分00秒間
20210816040800-10-3320200,大雨注意報,倉敷市,2021-08-16 04:08:00+09,2021-08-18 10:20:00+09,2日06時12分00秒間
20210819022500-10-3320200,大雨注意報,倉敷市,2021-08-19 02:25:00+09,2021-08-19 16:04:00+09,0日13時39分00秒間
20210820025200-10-3320200,大雨注意報,倉敷市,2021-08-20 02:52:00+09,2021-08-20 21:03:00+09,0日18時11分00秒間
20210902170200-10-3320200,大雨注意報,倉敷市,2021-09-02 17:02:00+09,2021-09-02 18:51:00+09,0日01時49分00秒間
20210903064700-10-3320200,大雨注意報,倉敷市,2021-09-03 06:47:00+09,2021-09-03 09:40:00+09,0日02時53分00秒間
20210903143000-10-3320200,大雨注意報,倉敷市,2021-09-03 14:30:00+09,2021-09-04 01:10:00+09,0日10時40分00秒間
20210904085100-10-3320200,大雨注意報,倉敷市,2021-09-04 08:51:00+09,2021-09-04 09:50:00+09,0日00時59分00秒間
20210904154500-10-3320200,大雨注意報,倉敷市,2021-09-04 15:45:00+09,2021-09-04 21:01:00+09,0日05時16分00秒間
20210917162000-10-3320200,大雨注意報,倉敷市,2021-09-17 16:20:00+09,2021-09-18 02:55:00+09,0日10時35分00秒間
20220715162900-10-3320200,大雨注意報,倉敷市,2022-07-15 16:29:00+09,2022-07-15 20:34:00+09,0日04時05分00秒間
20220716131200-10-3320200,大雨注意報,倉敷市,2022-07-16 13:12:00+09,2022-07-16 13:23:00+09,0日00時11分00秒間
20220716145200-10-3320200,大雨注意報,倉敷市,2022-07-16 14:52:00+09,2022-07-16 16:08:00+09,0日01時16分00秒間
20220716191600-10-3320200,大雨注意報,倉敷市,2022-07-16 19:16:00+09,2022-07-16 21:31:00+09,0日02時15分00秒間
20220719012700-10-3320200,大雨注意報,倉敷市,2022-07-19 01:27:00+09,2022-07-19 20:28:00+09,0日19時01分00秒間
20220727155500-10-3320200,大雨注意報,倉敷市,2022-07-27 15:55:00+09,2022-07-27 19:51:00+09,0日03時56分00秒間
20220805124100-10-3320200,大雨注意報,倉敷市,2022-08-05 12:41:00+09,2022-08-05 13:19:00+09,0日00時38分00秒間
20220813112900-10-3320200,大雨注意報,倉敷市,2022-08-13 11:29:00+09,2022-08-13 14:33:00+09,0日03時04分00秒間
20220817074600-10-3320200,大雨注意報,倉敷市,2022-08-17 07:46:00+09,2022-08-18 07:33:00+09,0日23時47分00秒間
20220821042100-10-3320200,大雨注意報,倉敷市,2022-08-21 04:21:00+09,2022-08-21 05:02:00+09,0日00時41分00秒間
20220821105800-10-3320200,大雨注意報,倉敷市,2022-08-21 10:58:00+09,2022-08-21 21:12:00+09,0日10時14分00秒間
20220901160700-10-3320200,大雨注意報,倉敷市,2022-09-01 16:07:00+09,2022-09-01 20:41:00+09,0日04時34分00秒間
20220901224700-10-3320200,大雨注意報,倉敷市,2022-09-01 22:47:00+09,2022-09-01 23:02:00+09,0日00時15分00秒間
20220903162900-10-3320200,大雨注意報,倉敷市,2022-09-03 16:29:00+09,2022-09-03 19:27:00+09,0日02時58分00秒間
20220919035100-10-3320200,大雨注意報,倉敷市,2022-09-19 03:51:00+09,2022-09-19 10:13:00+09,0日06時22分00秒間
20230507141600-10-3320200,大雨注意報,倉敷市,2023-05-07 14:16:00+09,2023-05-07 18:41:00+09,0日04時25分00秒間
20230508010600-10-3320200,大雨注意報,倉敷市,2023-05-08 01:06:00+09,2023-05-08 04:43:00+09,0日03時37分00秒間
20230602040500-10-3320200,大雨注意報,倉敷市,2023-06-02 04:05:00+09,2023-06-02 19:23:00+09,0日15時18分00秒間
20230701002400-10-3320200,大雨注意報,倉敷市,2023-07-01 00:24:00+09,2023-07-01 21:05:00+09,0日20時41分00秒間
20230708235000-10-3320200,大雨注意報,倉敷市,2023-07-08 23:50:00+09,2023-07-09 09:51:00+09,0日10時01分00秒間
20230709170100-10-3320200,大雨注意報,倉敷市,2023-07-09 17:01:00+09,2023-07-09 22:07:00+09,0日05時06分00秒間
20230710044400-10-3320200,大雨注意報,倉敷市,2023-07-10 04:44:00+09,2023-07-10 14:45:00+09,0日10時01分00秒間
20230811151700-10-3320200,大雨注意報,倉敷市,2023-08-11 15:17:00+09,2023-08-11 17:09:00+09,0日01時52分00秒間
20230815091500-10-3320200,大雨注意報,倉敷市,2023-08-15 09:15:00+09,2023-08-15 15:58:00+09,0日06時43分00秒間
20230823114000-10-3320200,大雨注意報,倉敷市,2023-08-23 11:40:00+09,2023-08-23 11:56:00+09,0日00時16分00秒間
20230823160500-10-3320200,大雨注意報,倉敷市,2023-08-23 16:05:00+09,2023-08-23 21:39:00+09,0日05時34分00秒間
20230911154600-10-3320200,大雨注意報,倉敷市,2023-09-11 15:46:00+09,2023-09-11 16:15:00+09,0日00時29分00秒間
20230911183800-10-3320200,大雨注意報,倉敷市,2023-09-11 18:38:00+09,2023-09-11 22:04:00+09,0日03時26分00秒間
20240326035300-10-3320200,大雨注意報,倉敷市,2024-03-26 03:53:00+09,2024-03-26 14:34:00+09,0日10時41分00秒間
20240403190500-10-3320200,大雨注意報,倉敷市,2024-04-03 19:05:00+09,2024-04-03 22:24:00+09,0日03時19分00秒間
