1,2,3,4,5,6
20200205042800-15-3320200,強風注意報,倉敷市,2020-02-05 04:28:00+09,2020-02-05 17:43:00+09,0日13時15分00秒間
20200216041500-15-3320200,強風注意報,倉敷市,2020-02-16 04:15:00+09,2020-02-17 18:15:00+09,1日14時00分00秒間
20200222040500-15-3320200,強風注意報,倉敷市,2020-02-22 04:05:00+09,2020-02-23 04:19:00+09,1日00時14分00秒間
20200304161500-15-3320200,強風注意報,倉敷市,2020-03-04 16:15:00+09,2020-03-05 16:03:00+09,0日23時48分00秒間
20200307161200-15-3320200,強風注意報,倉敷市,2020-03-07 16:12:00+09,2020-03-08 08:25:00+09,0日16時13分00秒間
20200310040000-15-3320200,強風注意報,倉敷市,2020-03-10 04:00:00+09,2020-03-10 17:40:00+09,0日13時40分00秒間
20200315080700-15-3320200,強風注意報,倉敷市,2020-03-15 08:07:00+09,2020-03-16 10:20:00+09,1日02時13分00秒間
20200319103400-15-3320200,強風注意報,倉敷市,2020-03-19 10:34:00+09,2020-03-20 10:24:00+09,0日23時50分00秒間
20200401043300-15-3320200,強風注意報,倉敷市,2020-04-01 04:33:00+09,2020-04-01 20:42:00+09,0日16時09分00秒間
20200412041500-15-3320200,強風注意報,倉敷市,2020-04-12 04:15:00+09,2020-04-13 23:00:00+09,1日18時45分00秒間
20200417221500-15-3320200,強風注意報,倉敷市,2020-04-17 22:15:00+09,2020-04-18 19:45:00+09,0日21時30分00秒間
20200421155600-15-3320200,強風注意報,倉敷市,2020-04-21 15:56:00+09,2020-04-22 04:18:00+09,0日12時22分00秒間
20200629211100-15-3320200,強風注意報,倉敷市,2020-06-29 21:11:00+09,2020-06-30 19:05:00+09,0日21時54分00秒間
20200810102000-15-3320200,強風注意報,倉敷市,2020-08-10 10:20:00+09,2020-08-11 01:07:00+09,0日14時47分00秒間
20200902044400-15-3320200,強風注意報,倉敷市,2020-09-02 04:44:00+09,2020-09-03 07:52:00+09,1日03時08分00秒間
20200906101200-15-3320200,強風注意報,倉敷市,2020-09-06 10:12:00+09,2020-09-07 19:36:00+09,1日09時24分00秒間
20201008210500-15-3320200,強風注意報,倉敷市,2020-10-08 21:05:00+09,2020-10-10 04:10:00+09,1日07時05分00秒間
20201024103000-15-3320200,強風注意報,倉敷市,2020-10-24 10:30:00+09,2020-10-24 16:12:00+09,0日05時42分00秒間
20201103042300-15-3320200,強風注意報,倉敷市,2020-11-03 04:23:00+09,2020-11-03 20:55:00+09,0日16時32分00秒間
20201120042800-15-3320200,強風注意報,倉敷市,2020-11-20 04:28:00+09,2020-11-20 17:38:00+09,0日13時10分00秒間
20201213161200-15-3320200,強風注意報,倉敷市,2020-12-13 16:12:00+09,2020-12-14 20:00:00+09,1日03時48分00秒間
20201215212800-15-3320200,強風注意報,倉敷市,2020-12-15 21:28:00+09,2020-12-16 19:45:00+09,0日22時17分00秒間
20201230042000-15-3320200,強風注意報,倉敷市,2020-12-30 04:20:00+09,2020-12-30 12:50:00+09,0日08時30分00秒間
20210106202400-15-3320200,強風注意報,倉敷市,2021-01-06 20:24:00+09,2021-01-08 15:23:00+09,1日18時59分00秒間
20210109041500-15-3320200,強風注意報,倉敷市,2021-01-09 04:15:00+09,2021-01-09 18:16:00+09,0日14時01分00秒間
20210118094400-15-3320200,強風注意報,倉敷市,2021-01-18 09:44:00+09,2021-01-19 04:05:00+09,0日18時21分00秒間
20210128100900-15-3320200,強風注意報,倉敷市,2021-01-28 10:09:00+09,2021-01-29 20:24:00+09,1日10時15分00秒間
20210201194300-15-3320200,強風注意報,倉敷市,2021-02-01 19:43:00+09,2021-02-02 16:10:00+09,0日20時27分00秒間
20210204040800-15-3320200,強風注意報,倉敷市,2021-02-04 04:08:00+09,2021-02-04 16:07:00+09,0日11時59分00秒間
20210208040500-15-3320200,強風注意報,倉敷市,2021-02-08 04:05:00+09,2021-02-08 20:43:00+09,0日16時38分00秒間
20210215041500-15-3320200,強風注意報,倉敷市,2021-02-15 04:15:00+09,2021-02-16 04:10:00+09,0日23時55分00秒間
20210216102500-15-3320200,強風注意報,倉敷市,2021-02-16 10:25:00+09,2021-02-18 18:46:00+09,2日08時21分00秒間
20210220041700-15-3320200,強風注意報,倉敷市,2021-02-20 04:17:00+09,2021-02-20 19:41:00+09,0日15時24分00秒間
20210301205000-15-3320200,強風注意報,倉敷市,2021-03-01 20:50:00+09,2021-03-02 20:30:00+09,0日23時40分00秒間
20210304161000-15-3320200,強風注意報,倉敷市,2021-03-04 16:10:00+09,2021-03-05 14:49:00+09,0日22時39分00秒間
20210312183600-15-3320200,強風注意報,倉敷市,2021-03-12 18:36:00+09,2021-03-13 18:40:00+09,1日00時04分00秒間
20210321040700-15-3320200,強風注意報,倉敷市,2021-03-21 04:07:00+09,2021-03-21 12:49:00+09,0日08時42分00秒間
20210416122600-15-3320200,強風注意報,倉敷市,2021-04-16 12:26:00+09,2021-04-16 20:34:00+09,0日08時08分00秒間
20210417015800-15-3320200,強風注意報,倉敷市,2021-04-17 01:58:00+09,2021-04-17 04:02:00+09,0日02時04分00秒間
20210418041600-15-3320200,強風注意報,倉敷市,2021-04-18 04:16:00+09,2021-04-18 16:06:00+09,0日11時50分00秒間
20210425152800-15-3320200,強風注意報,倉敷市,2021-04-25 15:28:00+09,2021-04-25 19:09:00+09,0日03時41分00秒間
20210430070500-15-3320200,強風注意報,倉敷市,2021-04-30 07:05:00+09,2021-04-30 20:33:00+09,0日13時28分00秒間
20210501042500-15-3320200,強風注意報,倉敷市,2021-05-01 04:25:00+09,2021-05-02 15:35:00+09,1日11時10分00秒間
20210509093100-15-3320200,強風注意報,倉敷市,2021-05-09 09:31:00+09,2021-05-09 16:16:00+09,0日06時45分00秒間
20210525095400-15-3320200,強風注意報,倉敷市,2021-05-25 09:54:00+09,2021-05-25 20:53:00+09,0日10時59分00秒間
20210527005900-15-3320200,強風注意報,倉敷市,2021-05-27 00:59:00+09,2021-05-27 10:40:00+09,0日09時41分00秒間
20210808152600-15-3320200,強風注意報,倉敷市,2021-08-08 15:26:00+09,2021-08-09 23:07:00+09,1日07時41分00秒間
20210917041900-15-3320200,強風注意報,倉敷市,2021-09-17 04:19:00+09,2021-09-18 10:10:00+09,1日05時51分00秒間
20211108062600-15-3320200,強風注意報,倉敷市,2021-11-08 06:26:00+09,2021-11-09 04:01:00+09,0日21時35分00秒間
20211110034600-15-3320200,強風注意報,倉敷市,2021-11-10 03:46:00+09,2021-11-10 20:31:00+09,0日16時45分00秒間
20211122061700-15-3320200,強風注意報,倉敷市,2021-11-22 06:17:00+09,2021-11-23 15:54:00+09,1日09時37分00秒間
20211130162100-15-3320200,強風注意報,倉敷市,2021-11-30 16:21:00+09,2021-12-01 17:32:00+09,1日01時11分00秒間
20211204094600-15-3320200,強風注意報,倉敷市,2021-12-04 09:46:00+09,2021-12-04 16:04:00+09,0日06時18分00秒間
20211217065400-15-3320200,強風注意報,倉敷市,2021-12-17 06:54:00+09,2021-12-17 22:07:00+09,0日15時13分00秒間
20211219040400-15-3320200,強風注意報,倉敷市,2021-12-19 04:04:00+09,2021-12-19 15:32:00+09,0日11時28分00秒間
20211225042400-15-3320200,強風注意報,倉敷市,2021-12-25 04:24:00+09,2021-12-27 16:20:00+09,2日11時56分00秒間
20211230041700-15-3320200,強風注意報,倉敷市,2021-12-30 04:17:00+09,2021-12-31 21:08:00+09,1日16時51分00秒間
20220111060800-15-3320200,強風注意報,倉敷市,2022-01-11 06:08:00+09,2022-01-11 21:37:00+09,0日15時29分00秒間
20220113042300-15-3320200,強風注意報,倉敷市,2022-01-13 04:23:00+09,2022-01-13 21:36:00+09,0日17時13分00秒間
20220117094500-15-3320200,強風注意報,倉敷市,2022-01-17 09:45:00+09,2022-01-18 04:02:00+09,0日18時17分00秒間
20220201061100-15-3320200,強風注意報,倉敷市,2022-02-01 06:11:00+09,2022-02-01 19:47:00+09,0日13時36分00秒間
20220205040400-15-3320200,強風注意報,倉敷市,2022-02-05 04:04:00+09,2022-02-05 17:48:00+09,0日13時44分00秒間
20220206044300-15-3320200,強風注意報,倉敷市,2022-02-06 04:43:00+09,2022-02-06 16:05:00+09,0日11時22分00秒間
20220215041000-15-3320200,強風注意報,倉敷市,2022-02-15 04:10:00+09,2022-02-17 16:36:00+09,2日12時26分00秒間
20220220040600-15-3320200,強風注意報,倉敷市,2022-02-20 04:06:00+09,2022-02-20 20:34:00+09,0日16時28分00秒間
20220222041300-15-3320200,強風注意報,倉敷市,2022-02-22 04:13:00+09,2022-02-22 17:31:00+09,0日13時18分00秒間
20220305041700-15-3320200,強風注意報,倉敷市,2022-03-05 04:17:00+09,2022-03-05 17:56:00+09,0日13時39分00秒間
20220429040900-15-3320200,強風注意報,倉敷市,2022-04-29 04:09:00+09,2022-04-29 20:40:00+09,0日16時31分00秒間
20220605161200-15-3320200,強風注意報,倉敷市,2022-06-05 16:12:00+09,2022-06-06 05:50:00+09,0日13時38分00秒間
20220730122900-15-3320200,強風注意報,倉敷市,2022-07-30 12:29:00+09,2022-07-30 19:07:00+09,0日06時38分00秒間
20220905154500-15-3320200,強風注意報,倉敷市,2022-09-05 15:45:00+09,2022-09-06 15:56:00+09,1日00時11分00秒間
20220917202300-15-3320200,強風注意報,倉敷市,2022-09-17 20:23:00+09,2022-09-19 03:51:00+09,1日07時28分00秒間
20220919234500-15-3320200,強風注意報,倉敷市,2022-09-19 23:45:00+09,2022-09-20 08:03:00+09,0日08時18分00秒間
20221213045500-15-3320200,強風注意報,倉敷市,2022-12-13 04:55:00+09,2022-12-14 15:38:00+09,1日10時43分00秒間
20221217160300-15-3320200,強風注意報,倉敷市,2022-12-17 16:03:00+09,2022-12-18 16:07:00+09,1日00時04分00秒間
20221222045000-15-3320200,強風注意報,倉敷市,2022-12-22 04:50:00+09,2022-12-23 22:27:00+09,1日17時37分00秒間
20230120071000-15-3320200,強風注意報,倉敷市,2023-01-20 07:10:00+09,2023-01-20 20:10:00+09,0日13時00分00秒間
20230124043700-15-3320200,強風注意報,倉敷市,2023-01-24 04:37:00+09,2023-01-24 20:22:00+09,0日15時45分00秒間
20230125080200-15-3320200,強風注意報,倉敷市,2023-01-25 08:02:00+09,2023-01-25 16:03:00+09,0日08時01分00秒間
20230127095400-15-3320200,強風注意報,倉敷市,2023-01-27 09:54:00+09,2023-01-28 20:03:00+09,1日10時09分00秒間
20230201041400-15-3320200,強風注意報,倉敷市,2023-02-01 04:14:00+09,2023-02-01 19:15:00+09,0日15時01分00秒間
20230218161500-15-3320200,強風注意報,倉敷市,2023-02-18 16:15:00+09,2023-02-19 15:42:00+09,0日23時27分00秒間
20230408031800-15-3320200,強風注意報,倉敷市,2023-04-08 03:18:00+09,2023-04-08 18:12:00+09,0日14時54分00秒間
20230519071100-15-3320200,強風注意報,倉敷市,2023-05-19 07:11:00+09,2023-05-19 15:28:00+09,0日08時17分00秒間
20230807072900-15-3320200,強風注意報,倉敷市,2023-08-07 07:29:00+09,2023-08-07 17:53:00+09,0日10時24分00秒間
20230808102200-15-3320200,強風注意報,倉敷市,2023-08-08 10:22:00+09,2023-08-11 04:04:00+09,2日17時42分00秒間
20230814101400-15-3320200,強風注意報,倉敷市,2023-08-14 10:14:00+09,2023-08-15 04:13:00+09,0日17時59分00秒間
20230815155800-15-3320200,強風注意報,倉敷市,2023-08-15 15:58:00+09,2023-08-16 04:14:00+09,0日12時16分00秒間
20231106114300-15-3320200,強風注意報,倉敷市,2023-11-06 11:43:00+09,2023-11-07 09:45:00+09,0日22時02分00秒間
20231112160500-15-3320200,強風注意報,倉敷市,2023-11-12 16:05:00+09,2023-11-13 04:10:00+09,0日12時05分00秒間
20231116154700-15-3320200,強風注意報,倉敷市,2023-11-16 15:47:00+09,2023-11-18 21:32:00+09,2日05時45分00秒間
20231123182500-15-3320200,強風注意報,倉敷市,2023-11-23 18:25:00+09,2023-11-24 18:03:00+09,0日23時38分00秒間
20231127210800-15-3320200,強風注意報,倉敷市,2023-11-27 21:08:00+09,2023-11-28 17:46:00+09,0日20時38分00秒間
20231206161000-15-3320200,強風注意報,倉敷市,2023-12-06 16:10:00+09,2023-12-07 16:19:00+09,1日00時09分00秒間
20231216043500-15-3320200,強風注意報,倉敷市,2023-12-16 04:35:00+09,2023-12-17 16:17:00+09,1日11時42分00秒間
20231220181800-15-3320200,強風注意報,倉敷市,2023-12-20 18:18:00+09,2023-12-22 21:48:00+09,2日03時30分00秒間
20231231034700-15-3320200,強風注意報,倉敷市,2023-12-31 03:47:00+09,2024-01-01 00:02:00+09,0日20時15分00秒間
20240107040400-15-3320200,強風注意報,倉敷市,2024-01-07 04:04:00+09,2024-01-07 21:43:00+09,0日17時39分00秒間
20240113043000-15-3320200,強風注意報,倉敷市,2024-01-13 04:30:00+09,2024-01-13 16:20:00+09,0日11時50分00秒間
20240123042200-15-3320200,強風注意報,倉敷市,2024-01-23 04:22:00+09,2024-01-24 20:18:00+09,1日15時56分00秒間
20240215225300-15-3320200,強風注意報,倉敷市,2024-02-15 22:53:00+09,2024-02-16 03:10:00+09,0日04時17分00秒間
20240301070400-15-3320200,強風注意報,倉敷市,2024-03-01 07:04:00+09,2024-03-01 20:10:00+09,0日13時06分00秒間
20240308071200-15-3320200,強風注意報,倉敷市,2024-03-08 07:12:00+09,2024-03-08 18:16:00+09,0日11時04分00秒間
20240319183800-15-3320200,強風注意報,倉敷市,2024-03-19 18:38:00+09,2024-03-20 20:04:00+09,1日01時26分00秒間
20240326035300-15-3320200,強風注意報,倉敷市,2024-03-26 03:53:00+09,2024-03-26 18:43:00+09,0日14時50分00秒間
20240401143800-15-3320200,強風注意報,倉敷市,2024-04-01 14:38:00+09,2024-04-01 17:45:00+09,0日03時07分00秒間
20240423132100-15-3320200,強風注意報,倉敷市,2024-04-23 13:21:00+09,2024-04-23 21:11:00+09,0日07時50分00秒間
20240515211800-15-3320200,強風注意報,倉敷市,2024-05-15 21:18:00+09,2024-05-16 21:04:00+09,0日23時46分00秒間
20240608201200-15-3320200,強風注意報,倉敷市,2024-06-08 20:12:00+09,2024-06-09 23:41:00+09,1日03時29分00秒間
20240623024700-15-3320200,強風注意報,倉敷市,2024-06-23 02:47:00+09,2024-06-23 17:40:00+09,0日14時53分00秒間
20240829033800-15-3320200,強風注意報,倉敷市,2024-08-29 03:38:00+09,2024-08-31 10:14:00+09,2日06時36分00秒間
