datetime,observed,predicted_06h,predicted_24h,predicted_48h
2023-04-16 08:00:00,282.0,334.81653195619583,367.6270242333412,349.56392896175385
2023-04-16 09:00:00,305.0,339.4051883816719,370.1028773188591,376.48142951726913
2023-04-16 10:00:00,311.0,357.264574944973,374.0859749913216,383.1201207339764
2023-04-16 11:00:00,377.0,367.4150358438492,400.9990501999855,382.2861712574959
2023-04-16 12:00:00,394.0,367.0034500360489,374.0010939836502,362.800869435072
2023-04-16 13:00:00,368.0,369.50132992863655,362.0477182269096,356.22638857364655
2023-04-16 14:00:00,433.0,348.3037043809891,356.30593061447144,362.7021699249744
2023-04-16 15:00:00,384.0,329.6552356481552,356.5989171266556,368.6812988817692
2023-04-16 16:00:00,351.0,318.2592822909355,354.3591206073761,381.5099083185196
2023-04-16 17:00:00,323.0,350.3345674276352,341.3942533135414,389.78791931271553
2023-04-16 18:00:00,375.0,355.68135714530945,322.1763423681259,355.8379430472851
2023-04-16 19:00:00,334.0,343.39687979221344,320.3458761572838,324.0313050150871
2023-04-16 20:00:00,358.0,338.0021678507328,319.0148174762726,298.14077043533325
2023-04-16 21:00:00,323.0,316.26325100660324,299.5845755338669,297.99336355924606
2023-04-16 22:00:00,314.0,307.1363585591316,300.3376839160919,310.02660968899727
2023-04-16 23:00:00,324.0,304.90359976887703,299.98297095298767,312.803828895092
2023-04-17 00:00:00,338.0,308.05915758013725,295.5341554880142,321.623331040144
2023-04-17 01:00:00,288.0,309.1623965501785,296.50326362252235,317.6408186554909
2023-04-17 02:00:00,314.0,314.66091856360435,295.1387293338776,317.3517721295357
2023-04-17 03:00:00,288.0,317.4214071035385,288.6559959053993,321.2000823020935
2023-04-17 04:00:00,344.0,319.15788465738297,301.74505841732025,318.31095892190933
2023-04-17 05:00:00,288.0,322.2750989794731,315.4354541897774,317.18038272857666
2023-04-17 06:00:00,329.0,328.32353457808495,310.9161186814308,321.5855442881584
2023-04-17 07:00:00,381.0,339.8258532881737,322.0719898343086,334.4580788612366
